Passenger_Id,pclass,survived,name_with_salutions,name_without_salutions,sex,age,sibsp,parch,ticket,fare,cabin,embarked,boat,home_dest
1098,3rd,1,"Sunderland, Mr. Victor Francis","Sunderland,  Victor Francis",male,16.0,0,0,SOTON/OQ 392089,8.05,,Southampton,B,
1099,3rd,0,"Sadlier, Mr. Matthew","Sadlier,  Matthew",male,,0,0,367655,7.7292,,Queenstown,,
1100,3rd,0,"Odahl, Mr. Nils Martin","Odahl,  Nils Martin",male,23.0,0,0,7267,9.225,,Southampton,,
1101,3rd,0,"Sage, Master. William Henry","Sage, Master. William Henry",male,14.5,8,2,CA. 2343,69.55,,Southampton,,
1102,3rd,0,"Laitinen, Miss. Kristina Sofia","Laitinen,  Kristina Sofia",female,37.0,0,0,4135,9.5875,,Southampton,,
1103,1st,1,"Taussig, Miss. Ruth","Taussig,  Ruth",female,18.0,0,2,110413,79.65,E68,Southampton,8,"New York, NY"
1104,2nd,0,"Pulbaum, Mr. Franz","Pulbaum,  Franz",male,27.0,0,0,SC/PARIS 2168,15.0333,,Cherbourg,,Paris
1105,2nd,1,"Hocking, Mrs. Elizabeth (Eliza Needs)","Hocking,  Elizabeth (Eliza Needs)",female,54.0,1,3,29105,23.0,,Southampton,4,"Cornwall / Akron, OH"
1106,3rd,1,"Touma, Master. Georges Youssef","Touma, Master. Georges Youssef",male,7.0,1,1,2650,15.2458,,Cherbourg,C,
1107,3rd,0,"Calic, Mr. Jovo","Calic,  Jovo",male,17.0,0,0,315093,8.6625,,Southampton,,
1108,2nd,0,"McKane, Mr. Peter David","McKane,  Peter David",male,46.0,0,0,28403,26.0,,Southampton,,"Rochester, NY"
1109,3rd,1,"Thomas, Master. Assad Alexander","Thomas, Master. Assad Alexander",male,0.4167,0,1,2625,8.5167,,Cherbourg,16,
1110,2nd,0,"Kirkland, Rev. Charles Leonard","Kirkland, Rev. Charles Leonard",male,57.0,0,0,219533,12.35,,Queenstown,,"Glasgow / Bangor, ME"
1111,2nd,1,"Hamalainen, Mrs. William (Anna)","Hamalainen,  William (Anna)",female,24.0,0,2,250649,14.5,,Southampton,4,"Detroit, MI"
1112,2nd,0,"Richard, Mr. Emile","Richard,  Emile",male,23.0,0,0,SC/PARIS 2133,15.0458,,Cherbourg,,"Paris / Montreal, PQ"
1113,2nd,1,"Oxenham, Mr. Percy Thomas","Oxenham,  Percy Thomas",male,22.0,0,0,W./C. 14260,10.5,,Southampton,13,"Pondersend, England / New Durham, NJ"
1114,3rd,0,"Betros, Mr. Tannous","Betros,  Tannous",male,20.0,0,0,2648,4.0125,,Cherbourg,,Syria
1115,3rd,0,"Theobald, Mr. Thomas Leonard","Theobald,  Thomas Leonard",male,34.0,0,0,363294,8.05,,Southampton,,
1116,3rd,1,"Aks, Mrs. Sam (Leah Rosen)","Aks,  Sam (Leah Rosen)",female,18.0,0,1,392091,9.35,,Southampton,13,"London, England Norfolk, VA"
1117,1st,1,"Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)","Kimball,  Edwin Nelson Jr (Gertrude Parsons)",female,45.0,1,0,11753,52.5542,D19,Southampton,5,"Boston, MA"
1118,3rd,0,"Panula, Master. Juha Niilo","Panula, Master. Juha Niilo",male,7.0,4,1,3101295,39.6875,,Southampton,,
1119,2nd,0,"Wheadon, Mr. Edward H","Wheadon,  Edward H",male,66.0,0,0,C.A. 24579,10.5,,Southampton,,"Guernsey, England / Edgewood, RI"
1120,3rd,0,"Ford, Mr. Edward Watson","Ford,  Edward Watson",male,18.0,2,2,W./C. 6608,34.375,,Southampton,,"Rotherfield, Sussex, England Essex Co, MA"
1121,3rd,1,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)","Kink-Heilmann,  Anton (Luise Heilmann)",female,26.0,1,1,315153,22.025,,Southampton,2,
1122,1st,1,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)","Cornell, Robert Clifford (Malvina Helen Lamson)",female,55.0,2,0,11770,25.7,C101,Southampton,2,"New York, NY"
1123,2nd,1,"Hewlett, Mrs. (Mary D Kingcome) ","Hewlett,  (Mary D Kingcome) ",female,55.0,0,0,248706,16.0,,Southampton,13,"India / Rapid City, SD"
1124,2nd,1,"Becker, Miss. Ruth Elizabeth","Becker,  Ruth Elizabeth",female,12.0,2,1,230136,39.0,F4,Southampton,13,"Guntur, India / Benton Harbour, MI"
1125,3rd,0,"Andersen, Mr. Albert Karvin","Andersen,  Albert Karvin",male,32.0,0,0,C 4001,22.525,,Southampton,,"Bergen, Norway"
1126,3rd,1,"Nilsson, Miss. Helmina Josefina","Nilsson,  Helmina Josefina",female,26.0,0,0,347470,7.8542,,Southampton,13,
1127,1st,0,"Taussig, Mr. Emil","Taussig,  Emil",male,52.0,1,1,110413,79.65,E67,Southampton,,"New York, NY"
1128,3rd,0,"Haas, Miss. Aloisia","Haas,  Aloisia",female,24.0,0,0,349236,8.85,,Southampton,,
1129,3rd,1,"Devaney, Miss. Margaret Delia","Devaney,  Margaret Delia",female,19.0,0,0,330958,7.8792,,Queenstown,C,"Kilmacowen, Co Sligo, Ireland New York, NY"
1130,3rd,0,"Cook, Mr. Jacob","Cook,  Jacob",male,43.0,0,0,A/5 3536,8.05,,Southampton,,
1131,3rd,0,"McNeill, Miss. Bridget","McNeill,  Bridget",female,,0,0,370368,7.75,,Queenstown,,
1132,1st,0,"Giglio, Mr. Victor","Giglio,  Victor",male,24.0,0,0,PC 17593,79.2,B86,Cherbourg,,
1133,2nd,1,"West, Miss. Constance Mirium","West,  Constance Mirium",female,5.0,1,2,C.A. 34651,27.75,,Southampton,10,"Bournmouth, England"
1134,1st,1,"Allison, Master. Hudson Trevor","Allison, Master. Hudson Trevor",male,0.9167,1,2,113781,151.55,C22 C26,Southampton,11,"Montreal, PQ / Chesterville, ON"
1135,3rd,0,"Larsson-Rondberg, Mr. Edvard A","Larsson-Rondberg,  Edvard A",male,22.0,0,0,347065,7.775,,Southampton,,
1136,3rd,0,"Smith, Mr. Thomas","Smith,  Thomas",male,,0,0,384461,7.75,,Queenstown,,
1137,1st,0,"Brady, Mr. John Bertram","Brady, John Bertram",male,41.0,0,0,113054,30.5,A21,Southampton,,"Pomeroy, WA"
1138,2nd,1,"Richards, Master. William Rowe","Richards, Master. William Rowe",male,3.0,1,1,29106,18.75,,Southampton,4,"Cornwall / Akron, OH"
1139,3rd,1,"Johansson Palmquist, Mr. Oskar Leander","Johansson Palmquist,  Oskar Leander",male,26.0,0,0,347070,7.775,,Southampton,15,
1140,2nd,0,"Andrew, Mr. Frank Thomas","Andrew,  Frank Thomas",male,25.0,0,0,C.A. 34050,10.5,,Southampton,,"Cornwall, England Houghton, MI"
1141,2nd,1,"Lehmann, Miss. Bertha","Lehmann,  Bertha",female,17.0,0,0,SC 1748,12.0,,Cherbourg,12,"Berne, Switzerland / Central City, IA"
1142,3rd,0,"Moutal, Mr. Rahamin Haim","Moutal,  Rahamin Haim",male,,0,0,374746,8.05,,Southampton,,
1143,2nd,1,"Pinsky, Mrs. (Rosa)","Pinsky,  (Rosa)",female,32.0,0,0,234604,13.0,,Southampton,9,Russia
1144,3rd,0,"Samaan, Mr. Elias","Samaan,  Elias",male,,2,0,2662,21.6792,,Cherbourg,,
1145,3rd,1,"Barah, Mr. Hanna Assi","Barah,  Hanna Assi",male,20.0,0,0,2663,7.2292,,Cherbourg,15,
1146,3rd,0,"Dimic, Mr. Jovan","Dimic,  Jovan",male,42.0,0,0,315088,8.6625,,Southampton,,
1147,3rd,0,"Pavlovic, Mr. Stefo","Pavlovic,  Stefo",male,32.0,0,0,349242,7.8958,,Southampton,,
1148,3rd,0,"Ware, Mr. Frederick","Ware,  Frederick",male,,0,0,359309,8.05,,Southampton,,
1149,1st,0,"Fortune, Mr. Mark","Fortune,  Mark",male,64.0,1,4,19950,263.0,C23 C25 C27,Southampton,,"Winnipeg, MB"
1150,1st,1,"Harris, Mrs. Henry Birkhardt (Irene Wallach)","Harris,  Henry Birkhardt (Irene Wallach)",female,35.0,1,0,36973,83.475,C83,Southampton,D,"New York, NY"
1151,3rd,0,"Moran, Mr. James","Moran,  James",male,,0,0,330877,8.4583,,Queenstown,,
1152,2nd,0,"Yrois, Miss. Henriette (""Mrs Harbeck"")","Yrois,  Henriette (""Mrs Harbeck"")",female,24.0,0,0,248747,13.0,,Southampton,,Paris
1153,3rd,0,"Moran, Mr. Daniel J","Moran,  Daniel J",male,,1,0,371110,24.15,,Queenstown,,
1154,1st,1,"Douglas, Mrs. Walter Donald (Mahala Dutton)","Douglas,  Walter Donald (Mahala Dutton)",female,48.0,1,0,PC 17761,106.425,C86,Cherbourg,2,"Deephaven, MN / Cedar Rapids, IA"
1155,3rd,1,"Stranden, Mr. Juho","Stranden,  Juho",male,31.0,0,0,STON/O 2. 3101288,7.925,,Southampton,9,
1156,3rd,0,"Petranec, Miss. Matilda","Petranec,  Matilda",female,28.0,0,0,349245,7.8958,,Southampton,,
1157,3rd,1,"Honkanen, Miss. Eliina","Honkanen,  Eliina",female,27.0,0,0,STON/O2. 3101283,7.925,,Southampton,,
1158,2nd,1,"Navratil, Master. Michel M","Navratil, Master. Michel M",male,3.0,1,1,230080,26.0,F2,Southampton,D,"Nice, France"
1159,3rd,0,"Angheloff, Mr. Minko","Angheloff,  Minko",male,26.0,0,0,349202,7.8958,,Southampton,,"Bulgaria Chicago, IL"
1160,2nd,1,"Quick, Miss. Winifred Vera","Quick,  Winifred Vera",female,8.0,1,1,26360,26.0,,Southampton,11,"Plymouth, Devon / Detroit, MI"
1161,3rd,0,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)","Klasen,  (Hulda Kristina Eugenia Lofqvist)",female,36.0,0,2,350405,12.1833,,Southampton,,
1162,2nd,0,"Sweet, Mr. George Frederick","Sweet,  George Frederick",male,14.0,0,0,220845,65.0,,Southampton,,"Somerset / Bernardsville, NJ"
1163,3rd,0,"Doyle, Miss. Elizabeth","Doyle,  Elizabeth",female,24.0,0,0,368702,7.75,,Queenstown,,"Ireland New York, NY"
1164,3rd,0,"Linehan, Mr. Michael","Linehan,  Michael",male,,0,0,330971,7.8792,,Queenstown,,
1165,3rd,0,"Miles, Mr. Frank","Miles,  Frank",male,,0,0,359306,8.05,,Southampton,,
1166,3rd,1,"Hee, Mr. Ling","Hee,  Ling",male,,0,0,1601,56.4958,,Southampton,C,
1167,3rd,0,"Holm, Mr. John Fredrik Alexander","Holm,  John Fredrik Alexander",male,43.0,0,0,C 7075,6.45,,Southampton,,
1168,1st,1,"Harper, Mr. Henry Sleeper","Harper,  Henry Sleeper",male,48.0,1,0,PC 17572,76.7292,D33,Cherbourg,3,"New York, NY"
1169,2nd,0,"Bailey, Mr. Percy Andrew","Bailey,  Percy Andrew",male,18.0,0,0,29108,11.5,,Southampton,,"Penzance, Cornwall / Akron, OH"
1170,3rd,1,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)","Sandstrom,  Hjalmar (Agnes Charlotta Bengtsson)",female,24.0,0,2,PP 9549,16.7,G6,Southampton,13,
1171,3rd,0,"Spector, Mr. Woolf","Spector,  Woolf",male,,0,0,A.5. 3236,8.05,,Southampton,,
1172,2nd,1,"Trout, Mrs. William H (Jessie L)","Trout,  William H (Jessie L)",female,28.0,0,0,240929,12.65,,Southampton,,"Columbus, OH"
1173,1st,0,"Birnbaum, Mr. Jakob","Birnbaum, Jakob",male,25.0,0,0,13905,26.0,,Cherbourg,,"San Francisco, CA"
1174,3rd,0,"Caram, Mrs. Joseph (Maria Elias)","Caram,  Joseph (Maria Elias)",female,,1,0,2689,14.4583,,Cherbourg,,"Ottawa, ON"
1175,3rd,0,"Johnston, Miss. Catherine Helen ""Carrie""","Johnston,  Catherine Helen ""Carrie""",female,,1,2,W./C. 6607,23.45,,Southampton,,
1176,1st,1,"Barber, Miss. Ellen ""Nellie""","Barber, Ellen ""Nellie""",female,26.0,0,0,19877,78.85,,Southampton,6,
1177,3rd,0,"Cacic, Miss. Manda","Cacic,  Manda",female,21.0,0,0,315087,8.6625,,Southampton,,
1178,3rd,0,"Wirz, Mr. Albert","Wirz,  Albert",male,27.0,0,0,315154,8.6625,,Southampton,,
1179,3rd,0,"Palsson, Master. Paul Folke","Palsson, Master. Paul Folke",male,6.0,3,1,349909,21.075,,Southampton,,
1180,3rd,0,"Perkin, Mr. John Henry","Perkin,  John Henry",male,22.0,0,0,A/5 21174,7.25,,Southampton,,
1181,3rd,1,"Nicola-Yarred, Miss. Jamila","Nicola-Yarred,  Jamila",female,14.0,1,0,2651,11.2417,,Cherbourg,C,
1182,3rd,0,"Birkeland, Mr. Hans Martin Monsen","Birkeland,  Hans Martin Monsen",male,21.0,0,0,312992,7.775,,Southampton,,"Brennes, Norway New York"
1183,1st,0,"Clifford, Mr. George Quincy","Clifford, George Quincy",male,,0,0,110465,52.0,A14,Southampton,,"Stoughton, MA"
1184,2nd,1,"Drew, Master. Marshall Brines","Drew, Master. Marshall Brines",male,8.0,0,2,28220,32.5,,Southampton,10,"Greenport, NY"
1185,2nd,1,"Drew, Mrs. James Vivian (Lulu Thorne Christian)","Drew,  James Vivian (Lulu Thorne Christian)",female,34.0,1,1,28220,32.5,,Southampton,10,"Greenport, NY"
1186,2nd,0,"Reeves, Mr. David","Reeves,  David",male,36.0,0,0,C.A. 17248,10.5,,Southampton,,"Brighton, Sussex"
1187,3rd,0,"Moore, Mr. Leonard Charles","Moore,  Leonard Charles",male,,0,0,A4. 54510,8.05,,Southampton,,
1188,1st,0,"Minahan, Dr. William Edward","Minahan, Dr. William Edward",male,44.0,2,0,19928,90.0,C78,Queenstown,,"Fond du Lac, WI"
1189,3rd,0,"Conlon, Mr. Thomas Henry","Conlon,  Thomas Henry",male,31.0,0,0,21332,7.7333,,Queenstown,,"Philadelphia, PA"
1190,3rd,1,"Karun, Mr. Franz","Karun,  Franz",male,39.0,0,1,349256,13.4167,,Cherbourg,15,
1191,3rd,1,"Dean, Mrs. Bertram (Eva Georgetta Light)","Dean,  Bertram (Eva Georgetta Light)",female,33.0,1,2,C.A. 2315,20.575,,Southampton,10,"Devon, England Wichita, KS"
1192,1st,1,"Daly, Mr. Peter Denis ","Daly, Peter Denis ",male,51.0,0,0,113055,26.55,E17,Southampton,5 9,"Lima, Peru"
1193,3rd,1,"Badman, Miss. Emily Louisa","Badman,  Emily Louisa",female,18.0,0,0,A/4 31416,8.05,,Southampton,C,"London Skanteales, NY"
1194,1st,0,"Ostby, Mr. Engelhart Cornelius","Ostby,  Engelhart Cornelius",male,65.0,0,1,113509,61.9792,B30,Cherbourg,,"Providence, RI"
1195,2nd,0,"Swane, Mr. George","Swane,  George",male,18.5,0,0,248734,13.0,F,Southampton,,
1196,2nd,0,"Chapman, Mr. John Henry","Chapman,  John Henry",male,37.0,1,0,SC/AH 29037,26.0,,Southampton,,"Cornwall / Spokane, WA"
1197,3rd,1,"Howard, Miss. May Elizabeth","Howard,  May Elizabeth",female,,0,0,A. 2. 39186,8.05,,Southampton,C,
1198,3rd,0,"Larsson, Mr. Bengt Edvin","Larsson,  Bengt Edvin",male,29.0,0,0,347067,7.775,,Southampton,,
1199,3rd,0,"Goodwin, Mr. Charles Edward","Goodwin,  Charles Edward",male,14.0,5,2,CA 2144,46.9,,Southampton,,"Wiltshire, England Niagara Falls, NY"
1200,3rd,0,"Goodwin, Mrs. Frederick (Augusta Tyler)","Goodwin,  Frederick (Augusta Tyler)",female,43.0,1,6,CA 2144,46.9,,Southampton,,"Wiltshire, England Niagara Falls, NY"
1201,3rd,1,"Baclini, Miss. Eugenie","Baclini,  Eugenie",female,0.75,2,1,2666,19.2583,,Cherbourg,C,"Syria New York, NY"
1202,3rd,0,"Leinonen, Mr. Antti Gustaf","Leinonen,  Antti Gustaf",male,32.0,0,0,STON/O 2. 3101292,7.925,,Southampton,,
1203,3rd,0,"Olsen, Mr. Ole Martin","Olsen,  Ole Martin",male,,0,0,Fa 265302,7.3125,,Southampton,,
1204,2nd,0,"Chapman, Mr. Charles Henry","Chapman,  Charles Henry",male,52.0,0,0,248731,13.5,,Southampton,,"Bronx, NY"
1205,2nd,1,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)","Louch,  Charles Alexander (Alice Adelaide Slow)",female,42.0,1,0,SC/AH 3085,26.0,,Southampton,,"Weston-Super-Mare, Somerset"
1206,3rd,0,"MacKay, Mr. George William","MacKay,  George William",male,,0,0,C.A. 42795,7.55,,Southampton,,
1207,3rd,0,"Peacock, Master. Alfred Edward","Peacock, Master. Alfred Edward",male,0.75,1,1,SOTON/O.Q. 3101315,13.775,,Southampton,,
1208,1st,1,"Bonnell, Miss. Caroline","Bonnell, Caroline",female,30.0,0,0,36928,164.8667,C7,Southampton,8,"Youngstown, OH"
1209,1st,0,"Case, Mr. Howard Brown","Case, Howard Brown",male,49.0,0,0,19924,26.0,,Southampton,,"Ascot, Berkshire / Rochester, NY"
1210,1st,1,"Ostby, Miss. Helene Ragnhild","Ostby,  Helene Ragnhild",female,22.0,0,1,113509,61.9792,B36,Cherbourg,5,"Providence, RI"
1211,3rd,0,"van Billiard, Mr. Austin Blyler","van Billiard,  Austin Blyler",male,40.5,0,2,A/5. 851,14.5,,Southampton,,
1212,2nd,1,"Brown, Miss. Edith Eileen","Brown,  Edith Eileen",female,15.0,0,2,29750,39.0,,Southampton,14,"Cape Town, South Africa / Seattle, WA"
1213,3rd,1,"Coutts, Mrs. William (Winnie ""Minnie"" Treanor)","Coutts,  William (Winnie ""Minnie"" Treanor)",female,36.0,0,2,C.A. 37671,15.9,,Southampton,2,"England Brooklyn, NY"
1214,3rd,0,"Abbott, Mr. Rossmore Edward","Abbott,  Rossmore Edward",male,16.0,1,1,C.A. 2673,20.25,,Southampton,,"East Providence, RI"
1215,3rd,0,"Coleff, Mr. Peju","Coleff,  Peju",male,36.0,0,0,349210,7.4958,,Southampton,,"Bulgaria Chicago, IL"
1216,3rd,0,"Abbott, Master. Eugene Joseph","Abbott, Master. Eugene Joseph",male,13.0,0,2,C.A. 2673,20.25,,Southampton,,"East Providence, RI"
1217,3rd,0,"Yousif, Mr. Wazli","Yousif,  Wazli",male,,0,0,2647,7.225,,Cherbourg,,
1218,3rd,0,"Ford, Miss. Robina Maggie ""Ruby""","Ford,  Robina Maggie ""Ruby""",female,9.0,2,2,W./C. 6608,34.375,,Southampton,,"Rotherfield, Sussex, England Essex Co, MA"
1219,3rd,0,"Vander Cruyssen, Mr. Victor","Vander Cruyssen,  Victor",male,47.0,0,0,345765,9.0,,Southampton,,
1220,3rd,0,"Burke, Mr. Jeremiah","Burke,  Jeremiah",male,19.0,0,0,365222,6.75,,Queenstown,,"Co Cork, Ireland Charlestown, MA"
1221,3rd,0,"Attalah, Mr. Sleiman","Attalah,  Sleiman",male,30.0,0,0,2694,7.225,,Cherbourg,,"Ottawa, ON"
1222,1st,0,"Long, Mr. Milton Clyde","Long,  Milton Clyde",male,29.0,0,0,113501,30.0,D6,Southampton,,"Springfield, MA"
1223,3rd,1,"Lundin, Miss. Olga Elida","Lundin,  Olga Elida",female,23.0,0,0,347469,7.8542,,Southampton,10,
1224,3rd,0,"Danbom, Mr. Ernst Gilbert","Danbom,  Ernst Gilbert",male,34.0,1,1,347080,14.4,,Southampton,,"Stanton, IA"
1225,3rd,1,"Hellstrom, Miss. Hilda Maria","Hellstrom,  Hilda Maria",female,22.0,0,0,7548,8.9625,,Southampton,C,
1226,1st,0,"Molson, Mr. Harry Markland","Molson,  Harry Markland",male,55.0,0,0,113787,30.5,C30,Southampton,,"Montreal, PQ"
1227,3rd,0,"Storey, Mr. Thomas","Storey,  Thomas",male,60.5,0,0,3701,,,Southampton,,
1228,3rd,0,"Sage, Miss. Constance Gladys","Sage,  Constance Gladys",female,,8,2,CA. 2343,69.55,,Southampton,,
1229,3rd,1,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)","Abrahim,  Joseph (Sophie Halaut Easu)",female,18.0,0,0,2657,7.2292,,Cherbourg,C,"Greensburg, PA"
1230,1st,1,"Carter, Mrs. William Ernest (Lucile Polk)","Carter, William Ernest (Lucile Polk)",female,36.0,1,2,113760,120.0,B96 B98,Southampton,4,"Bryn Mawr, PA"
1231,3rd,0,"O'Brien, Mr. Thomas","O'Brien,  Thomas",male,,1,0,370365,15.5,,Queenstown,,
1232,1st,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)","Holverson,  Alexander Oskar (Mary Aline Towner)",female,35.0,1,0,113789,52.0,,Southampton,8,"New York, NY"
1233,1st,1,"Geiger, Miss. Amalie","Geiger,  Amalie",female,35.0,0,0,113503,211.5,C130,Cherbourg,4,
1234,3rd,0,"Lindell, Mr. Edvard Bengtsson","Lindell,  Edvard Bengtsson",male,36.0,1,0,349910,15.55,,Southampton,A,
1235,1st,0,"White, Mr. Richard Frasar","White,  Richard Frasar",male,21.0,0,1,35281,77.2875,D26,Southampton,,"Brunswick, ME"
1236,3rd,0,"Mionoff, Mr. Stoytcho","Mionoff,  Stoytcho",male,28.0,0,0,349207,7.8958,,Southampton,,
1237,3rd,0,"Palsson, Miss. Torborg Danira","Palsson,  Torborg Danira",female,8.0,3,1,349909,21.075,,Southampton,,
1238,3rd,0,"Johnston, Mr. Andrew G","Johnston,  Andrew G",male,,1,2,W./C. 6607,23.45,,Southampton,,
1239,1st,1,"Spedden, Mr. Frederic Oakley","Spedden,  Frederic Oakley",male,45.0,1,1,16966,134.5,E34,Cherbourg,3,"Tuxedo Park, NY"
1240,3rd,0,"Coleff, Mr. Satio","Coleff,  Satio",male,24.0,0,0,349209,7.4958,,Southampton,,
1241,3rd,0,"Eklund, Mr. Hans Linus","Eklund,  Hans Linus",male,16.0,0,0,347074,7.775,,Southampton,,"Karberg, Sweden Jerome Junction, AZ"
1242,3rd,0,"Olsson, Mr. Nils Johan Goransson","Olsson,  Nils Johan Goransson",male,28.0,0,0,347464,7.8542,,Southampton,,
1243,2nd,1,"Buss, Miss. Kate","Buss,  Kate",female,36.0,0,0,27849,13.0,,Southampton,9,"Sittingbourne, England / San Diego, CA"
1244,1st,0,"Foreman, Mr. Benjamin Laventall","Foreman,  Benjamin Laventall",male,30.0,0,0,113051,27.75,C111,Cherbourg,,"New York, NY"
1245,2nd,1,"Laroche, Miss. Louise","Laroche,  Louise",female,1.0,1,2,SC/Paris 2123,41.5792,,Cherbourg,14,Paris / Haiti
1246,2nd,1,"Ball, Mrs. (Ada E Hall)","Ball,  (Ada E Hall)",female,36.0,0,0,28551,13.0,D,Southampton,10,"Bristol, Avon / Jacksonville, FL"
1247,3rd,0,"Risien, Mrs. Samuel (Emma)","Risien,  Samuel (Emma)",female,,0,0,364498,14.5,,Southampton,,
1248,3rd,1,"Leeni, Mr. Fahim (""Philip Zenni"")","Leeni,  Fahim (""Philip Zenni"")",male,22.0,0,0,2620,7.225,,Cherbourg,6,
1249,1st,1,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)","Spedden,  Frederic Oakley (Margaretta Corning Stone)",female,40.0,1,1,16966,134.5,E34,Cherbourg,3,"Tuxedo Park, NY"
1250,3rd,0,"Rice, Master. Arthur","Rice, Master. Arthur",male,4.0,4,1,382652,29.125,,Queenstown,,
1251,3rd,0,"Laleff, Mr. Kristo","Laleff,  Kristo",male,,0,0,349217,7.8958,,Southampton,,
1252,3rd,0,"Myhrman, Mr. Pehr Fabian Oliver Malkolm","Myhrman,  Pehr Fabian Oliver Malkolm",male,18.0,0,0,347078,7.75,,Southampton,,
1253,2nd,1,"del Carlo, Mrs. Sebastiano (Argenia Genovesi)","del Carlo,  Sebastiano (Argenia Genovesi)",female,24.0,1,0,SC/PARIS 2167,27.7208,,Cherbourg,12,"Lucca, Italy / California"
1254,3rd,0,"Somerton, Mr. Francis William","Somerton,  Francis William",male,30.0,0,0,A.5. 18509,8.05,,Southampton,,
1255,2nd,1,"Abelson, Mrs. Samuel (Hannah Wizosky)","Abelson,  Samuel (Hannah Wizosky)",female,28.0,1,0,P/PP 3381,24.0,,Cherbourg,10,"Russia New York, NY"
1256,3rd,0,"Humblen, Mr. Adolf Mathias Nicolai Olsen","Humblen,  Adolf Mathias Nicolai Olsen",male,42.0,0,0,348121,7.65,F G63,Southampton,,
1257,1st,1,"Daniels, Miss. Sarah","Daniels, Sarah",female,33.0,0,0,113781,151.55,,Southampton,8,
1258,2nd,1,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)","Jacobsohn,  Sidney Samuel (Amy Frances Christy)",female,24.0,2,1,243847,27.0,,Southampton,12,London
1259,3rd,1,"Nakid, Miss. Maria (""Mary"")","Nakid,  Maria (""Mary"")",female,1.0,0,2,2653,15.7417,,Cherbourg,C,
1260,3rd,0,"Davies, Mr. Alfred J","Davies,  Alfred J",male,24.0,2,0,A/4 48871,24.15,,Southampton,,"West Bromwich, England Pontiac, MI"
1261,3rd,0,"Backstrom, Mr. Karl Alfred","Backstrom,  Karl Alfred",male,32.0,1,0,3101278,15.85,,Southampton,D,"Ruotsinphytaa, Finland New York, NY"
1262,1st,1,"Earnshaw, Mrs. Boulton (Olive Potter)","Earnshaw,  Boulton (Olive Potter)",female,23.0,0,1,11767,83.1583,C54,Cherbourg,7,"Mt Airy, Philadelphia, PA"
1263,3rd,0,"Davison, Mr. Thomas Henry","Davison,  Thomas Henry",male,,1,0,386525,16.1,,Southampton,,"Liverpool, England Bedford, OH"
1264,2nd,0,"West, Mr. Edwy Arthur","West,  Edwy Arthur",male,36.0,1,2,C.A. 34651,27.75,,Southampton,,"Bournmouth, England"
1265,2nd,0,"Carter, Rev. Ernest Courtenay","Carter, Rev. Ernest Courtenay",male,54.0,1,0,244252,26.0,,Southampton,,London
1266,3rd,1,"Dahl, Mr. Karl Edwart","Dahl,  Karl Edwart",male,45.0,0,0,7598,8.05,,Southampton,15,"Australia Fingal, ND"
1267,2nd,1,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)","Becker,  Allen Oliver (Nellie E Baumgardner)",female,36.0,0,3,230136,39.0,F4,Southampton,11,"Guntur, India / Benton Harbour, MI"
1268,2nd,1,"Wright, Miss. Marion","Wright,  Marion",female,26.0,0,0,220844,13.5,,Southampton,9,"Yoevil, England / Cottage Grove, OR"
1269,1st,1,"Fleming, Miss. Margaret","Fleming,  Margaret",female,,0,0,17421,110.8833,,Cherbourg,4,
1270,2nd,0,"Davies, Mr. Charles Henry","Davies,  Charles Henry",male,18.0,0,0,S.O.C. 14879,73.5,,Southampton,,"Lyndhurst, England"
1271,3rd,0,"Rice, Master. Albert","Rice, Master. Albert",male,10.0,4,1,382652,29.125,,Queenstown,,
1272,2nd,1,"Keane, Miss. Nora A","Keane,  Nora A",female,,0,0,226593,12.35,E101,Queenstown,10,"Harrisburg, PA"
1273,1st,1,"Francatelli, Miss. Laura Mabel","Francatelli,  Laura Mabel",female,30.0,0,0,PC 17485,56.9292,E36,Cherbourg,1,
1274,3rd,0,"Olsen, Mr. Henry Margido","Olsen,  Henry Margido",male,28.0,0,0,C 4001,22.525,,Southampton,,
1275,3rd,0,"Staneff, Mr. Ivan","Staneff,  Ivan",male,,0,0,349208,7.8958,,Southampton,,
1276,3rd,0,"Buckley, Miss. Katherine","Buckley,  Katherine",female,18.5,0,0,329944,7.2833,,Queenstown,,"Co Cork, Ireland Roxbury, MA"
1277,2nd,0,"Renouf, Mr. Peter Henry","Renouf,  Peter Henry",male,34.0,1,0,31027,21.0,,Southampton,12,"Elizabeth, NJ"
1278,3rd,0,"Johnson, Mr. William Cahoone Jr","Johnson,  William Cahoone Jr",male,19.0,0,0,LINE,0.0,,Southampton,,
1279,1st,0,"Brandeis, Mr. Emil","Brandeis, Emil",male,48.0,0,0,PC 17591,50.4958,B10,Cherbourg,,"Omaha, NE"
